title,page_url,sektor,subsektor,jenis_regulasi,nomor_regulasi,tanggal_berlaku,filename,file_url,new_filename,doc_id
POJK tentang Pengawasan Badan Penyelenggara Jaminan Sosial oleh Otoritas Jasa Keuangan,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Pengawasan-Badan-Penyelenggara-Jaminan-Sosial-oleh-Otoritas-Jasa-Keuangan.aspx,IKNB,"Asuransi,  Dana Pensiun,  Lembaga Pembiayaan,  Lembaga Jasa Keuangan Khusus,  Lembaga Keuangan Mikro",Peraturan OJK,5/POJK.05/2013,31 Desember 2013,POJK-tentang-Pengawasan-Badan-Penyelenggara-Jaminan-Sosial-oleh-Otoritas-Jasa-Keuangan -- POJK 5-2013 pengawasan BPJS.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Pengawasan-Badan-Penyelenggara-Jaminan-Sosial-oleh-Otoritas-Jasa-Keuangan/POJK%205-2013%20pengawasan%20BPJS.pdf,ojk-peraturan_ojk-5_pojk_05_2013-31122013-pojk_tentang_pengawasan_badan_penyelenggara_jaminan_sosial_oleh_otoritas_jasa_keuangan_pojk_5_2013_pengawasan_bpjs_pdf.pdf,1460
SEBI Syariah tentang Perubahan atas Surat Edaran Bank Indonesia Nomor 11/9/DPbS tanggal 7 April 2009 perihal Bank Umum Syariah,https://www.ojk.go.id/id/regulasi/Pages/SEBI-tentang-Perubahan-atas-SEBI-Nomor-119DPbS-tanggal-7-April-2009-perihal-Bank-Umum-Syariah.aspx,Syariah,Perbankan Syariah,SEBI,15/50/DPbS,30 Desember 2013,SEBI-tentang-Perubahan-atas-SEBI-Nomor-119DPbS-tanggal-7-April-2009-perihal-Bank-Umum-Syariah -- se_155013_1390364679.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/SEBI-tentang-Perubahan-atas-SEBI-Nomor-119DPbS-tanggal-7-April-2009-perihal-Bank-Umum-Syariah/se_155013_1390364679.pdf,ojk-sebi-15_50_dpbs-30122013-sebi_tentang_perubahan_atas_sebi_nomor_119dpbs_tanggal_7_april_2009_perihal_bank_umum_syariah_se_155013_1390364679_pdf.pdf,1461
SEBI Syariah tentang Perubahan Atas Surat Edaran Bank Indonesia Nomor 11/28/DPbS tanggal 5 Oktober 2009 perihal Unit Usaha Syariah,https://www.ojk.go.id/id/regulasi/Pages/SEBI-Syariah-tentang-Perubahan-Atas-SEBI-Nomor-1128DPbS-tanggal-5-Oktober-2009-perihal-Unit-Usaha.aspx,Syariah,Perbankan Syariah,SEBI,15/51/DPbS,30 Desember 2013,SEBI-Syariah-tentang-Perubahan-Atas-SEBI-Nomor-1128DPbS-tanggal-5-Oktober-2009-perihal-Unit-Usaha -- se_155113_1390363894.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/SEBI-Syariah-tentang-Perubahan-Atas-SEBI-Nomor-1128DPbS-tanggal-5-Oktober-2009-perihal-Unit-Usaha/se_155113_1390363894.pdf,ojk-sebi-15_51_dpbs-30122013-sebi_syariah_tentang_perubahan_atas_sebi_nomor_1128dpbs_tanggal_5_oktober_2009_perihal_unit_usaha_se_155113_1390363894_pdf.pdf,1462
Surat Edaran Bank Indonesia perihal Perubahan atas Surat Edaran Bank Indonesia Nomor 11 perihal Unit Usaha Syariah,https://www.ojk.go.id/id/regulasi/Pages/SEBI-perihal-Perubahan-atas-Surat-Edaran-Bank-indonesia-Nomor-11-perihal-Unit-Usaha-Syariah.aspx,Perbankan,Perbankan Syariah,SEBI,15/51/DPbS,30 Desember 2013,SEBI-perihal-Perubahan-atas-Surat-Edaran-Bank-indonesia-Nomor-11-perihal-Unit-Usaha-Syariah -- SEBI 155113.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/SEBI-perihal-Perubahan-atas-Surat-Edaran-Bank-indonesia-Nomor-11-perihal-Unit-Usaha-Syariah/SEBI%20155113.pdf,ojk-sebi-15_51_dpbs-30122013-sebi_perihal_perubahan_atas_surat_edaran_bank_indonesia_nomor_11_perihal_unit_usaha_syariah_sebi_155113_pdf.pdf,1463
Surat Edaran Bank Indonesia No. 15/50/DPbS Tanggal 30 Desember 2013 perihal Perubahan Edaran Bank Indonesia Nomor 11/9/BPbS tanggal 7 April 2009 perihal Bank Umum Syariah,https://www.ojk.go.id/id/regulasi/Pages/SEBI-perihal-Perubahan-atas-Surat-Edaran-Bank-Indonesia-Nomor-11-perihal-Bank-Umum-Syariah.aspx,Perbankan,"Bank Umum,  Perbankan Syariah",SEBI,15/50/DPbS,30 Desember 2013,SEBI-perihal-Perubahan-atas-Surat-Edaran-Bank-Indonesia-Nomor-11-perihal-Bank-Umum-Syariah -- SEBI 155013.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/SEBI-perihal-Perubahan-atas-Surat-Edaran-Bank-Indonesia-Nomor-11-perihal-Bank-Umum-Syariah/SEBI%20155013.pdf,ojk-sebi-15_50_dpbs-30122013-sebi_perihal_perubahan_atas_surat_edaran_bank_indonesia_nomor_11_perihal_bank_umum_syariah_sebi_155013_pdf.pdf,1464
Peraturan Bank Indonesia tentang Perubahan atas Peraturan Bank Indonesia Nomor 11/3/PBI/2009 tentang Bank Umum Syariah,https://www.ojk.go.id/id/regulasi/Pages/PBI-tentang-Perubahan-Atas-PBI-Nomor-113PBI2009-tentang-Bank-Umum-Syariah-2013.aspx,Perbankan,Perbankan Syariah,PPBI,15/13/PBI/2013,24 Desember 2013,PBI-tentang-Perubahan-Atas-PBI-Nomor-113PBI2009-tentang-Bank-Umum-Syariah-2013 -- pbi_151313_1390306746.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/PBI-tentang-Perubahan-Atas-PBI-Nomor-113PBI2009-tentang-Bank-Umum-Syariah-2013/pbi_151313_1390306746.pdf,ojk-ppbi-15_13_pbi_2013-24122013-pbi_tentang_perubahan_atas_pbi_nomor_113pbi2009_tentang_bank_umum_syariah_2013_pbi_151313_1390306746_pdf.pdf,1465
Peraturan Bank Indonesia tentang Perubahan Atas Peraturan Bank Indonesia Nomor 11/3/PBI/2009 tentang Bank Umum Syariah,https://www.ojk.go.id/id/regulasi/Pages/PBI-tentang-Perubahan-Atas-PBI-Nomor-113PBI2009-tentang-Bank-Umum-Syariah.aspx,"Perbankan,  Syariah",Bank Umum,PPBI,15/13/PBI/2013,24 Desember 2013,PBI-tentang-Perubahan-Atas-PBI-Nomor-113PBI2009-tentang-Bank-Umum-Syariah -- pbi_151313_1389697790.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/PBI-tentang-Perubahan-Atas-PBI-Nomor-113PBI2009-tentang-Bank-Umum-Syariah/pbi_151313_1389697790.pdf,ojk-ppbi-15_13_pbi_2013-24122013-pbi_tentang_perubahan_atas_pbi_nomor_113pbi2009_tentang_bank_umum_syariah_pbi_151313_1389697790_pdf.pdf,1466
POJK tentang Penilaian Kemampuan dan Kepatutan Bagi Pihak Utama pada Lembaga Jasa Keuangan Non-Bank,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Penilaian-Kemampuan-dan-Kepatutan-Bagi-PIhak-Utama-pada-Lembaga-Jasa-Keuangan-Non-Bank.aspx,IKNB,"Asuransi,  Dana Pensiun,  Lembaga Pembiayaan,  Lembaga Jasa Keuangan Khusus",Peraturan OJK,4/POJK.05/2013,23 Desember 2013,POJK-tentang-Penilaian-Kemampuan-dan-Kepatutan-Bagi-PIhak-Utama-pada-Lembaga-Jasa-Keuangan-Non-Bank -- POJK 4-2013 PKK IKNB.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Penilaian-Kemampuan-dan-Kepatutan-Bagi-PIhak-Utama-pada-Lembaga-Jasa-Keuangan-Non-Bank/POJK%204-2013%20PKK%20IKNB.pdf,ojk-peraturan_ojk-4_pojk_05_2013-23122013-pojk_tentang_penilaian_kemampuan_dan_kepatutan_bagi_pihak_utama_pada_lembaga_jasa_keuangan_non_bank_pojk_4_2013_pkk_iknb_pdf.pdf,1467
Peraturan Bank Indonesia tentang Kewajiban Penyediaan Modal Minimum Bank Umum,https://www.ojk.go.id/id/regulasi/Pages/PBI-tentang-Kewajiban-Penyediaan-Modal-Minimum-Bank-Umum-2013.aspx,Perbankan,Bank Umum,PPBI,15/12/PBI/2013,12 Desember 2013,PBI-tentang-Kewajiban-Penyediaan-Modal-Minimum-Bank-Umum-2013 -- 1.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/PBI-tentang-Kewajiban-Penyediaan-Modal-Minimum-Bank-Umum-2013/1.pdf,ojk-ppbi-15_12_pbi_2013-12122013-pbi_tentang_kewajiban_penyediaan_modal_minimum_bank_umum_2013_1_pdf.pdf,1468
Surat Edaran Bank Indonesia perihal Lembaga Pengelola Informasi Perkreditan,https://www.ojk.go.id/id/regulasi/Pages/SEBI-perihal-Lembaga-Pengelola-Informasi-Perkreditan.aspx,Perbankan,BPR,SEBI,15/49/DPKL,5 Desember 2013,SEBI-perihal-Lembaga-Pengelola-Informasi-Perkreditan -- SEBI 154913.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/SEBI-perihal-Lembaga-Pengelola-Informasi-Perkreditan/SEBI%20154913.pdf,ojk-sebi-15_49_dpkl-05122013-sebi_perihal_lembaga_pengelola_informasi_perkreditan_sebi_154913_pdf.pdf,1469
SEOJK tentang Laporan Bulanan PT Askes (PERSERO),https://www.ojk.go.id/id/regulasi/Pages/SEOJK-tentang-Laporan-Bulanan-PT-Askes-(PERSERO).aspx,IKNB,"Asuransi,  Dana Pensiun,  Lembaga Pembiayaan,  Lembaga Jasa Keuangan Khusus,  Lembaga Keuangan Mikro",Surat Edaran OJK,17/SEOJK.05/2013,25 November 2013,SEOJK-tentang-Laporan-Bulanan-PT-Askes-(PERSERO) -- seojk 17-2013.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/SEOJK-tentang-Laporan-Bulanan-PT-Askes-(PERSERO)/seojk%2017-2013.pdf,ojk-surat_edaran_ojk-17_seojk_05_2013-25112013-seojk_tentang_laporan_bulanan_pt_askes_persero__seojk_17_2013_pdf.pdf,1470
SEOJK tentang Laporan Bulanan PT Jasa Raharja (PERSERO),https://www.ojk.go.id/id/regulasi/Pages/SEOJK-tentang-Laporan-Bulanan-PT-Jasa-Raharja-(PERSERO).aspx,IKNB,"Asuransi,  Dana Pensiun,  Lembaga Pembiayaan,  Lembaga Jasa Keuangan Khusus,  Lembaga Keuangan Mikro",Surat Edaran OJK,16/SEOJK.05/2013,25 November 2013,SEOJK-tentang-Laporan-Bulanan-PT-Jasa-Raharja-(PERSERO) -- seojk 16-2013.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/SEOJK-tentang-Laporan-Bulanan-PT-Jasa-Raharja-(PERSERO)/seojk%2016-2013.pdf,ojk-surat_edaran_ojk-16_seojk_05_2013-25112013-seojk_tentang_laporan_bulanan_pt_jasa_raharja_persero__seojk_16_2013_pdf.pdf,1471
SEOJK tentang Laporan Bulanan PT Asabri (PERSERO),https://www.ojk.go.id/id/regulasi/Pages/SEOJK-tentang-Laporan-Bulanan-PT-Asabri-(PERSERO).aspx,IKNB,"Asuransi,  Dana Pensiun,  Lembaga Pembiayaan,  Lembaga Jasa Keuangan Khusus,  Lembaga Keuangan Mikro",Surat Edaran OJK,15/SEOJK.05/2013,25 November 2013,SEOJK-tentang-Laporan-Bulanan-PT-Asabri-(PERSERO) -- seojk 15-2013.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/SEOJK-tentang-Laporan-Bulanan-PT-Asabri-(PERSERO)/seojk%2015-2013.pdf,ojk-surat_edaran_ojk-15_seojk_05_2013-25112013-seojk_tentang_laporan_bulanan_pt_asabri_persero__seojk_15_2013_pdf.pdf,1472
SEOJK tentang Laporan Bulanan PT Jamsostek (PERSERO),https://www.ojk.go.id/id/regulasi/Pages/SEOJK-tentang-Laporan-Bulanan-PT-Jamsostek-(PERSERO).aspx,IKNB,"Asuransi,  Dana Pensiun,  Lembaga Pembiayaan,  Lembaga Jasa Keuangan Khusus,  Lembaga Keuangan Mikro",Surat Edaran OJK,14/SEOJK.05/2013,25 November 2013,SEOJK-tentang-Laporan-Bulanan-PT-Jamsostek-(PERSERO) -- seojk 14-2013.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/SEOJK-tentang-Laporan-Bulanan-PT-Jamsostek-(PERSERO)/seojk%2014-2013.pdf,ojk-surat_edaran_ojk-14_seojk_05_2013-25112013-seojk_tentang_laporan_bulanan_pt_jamsostek_persero__seojk_14_2013_pdf.pdf,1473
SEOJK tentang Laporan Bulanan PT Taspen (PERSERO),https://www.ojk.go.id/id/regulasi/Pages/SEOJK-tentang-Laporan-Bulanan-PT-Taspen-(PERSERO).aspx,IKNB,"Asuransi,  Dana Pensiun,  Lembaga Pembiayaan,  Lembaga Jasa Keuangan Khusus,  Lembaga Keuangan Mikro",Surat Edaran OJK,13/SEOJK.05/2013,25 November 2013,SEOJK-tentang-Laporan-Bulanan-PT-Taspen-(PERSERO) -- SEOJK 13-2013.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/SEOJK-tentang-Laporan-Bulanan-PT-Taspen-(PERSERO)/SEOJK%2013-2013.pdf,ojk-surat_edaran_ojk-13_seojk_05_2013-25112013-seojk_tentang_laporan_bulanan_pt_taspen_persero__seojk_13_2013_pdf.pdf,1474
SEOJK tentang Laporan Bulanan PT Pegadaian (PERSERO),https://www.ojk.go.id/id/regulasi/Pages/SEOJK-tentang-Laporan-Bulanan-PT-Pegadaian-(PERSERO).aspx,IKNB,"Asuransi,  Dana Pensiun,  Lembaga Pembiayaan,  Lembaga Jasa Keuangan Khusus,  Lembaga Keuangan Mikro",Surat Edaran OJK,12/SEOJK.05/2013,25 November 2013,SEOJK-tentang-Laporan-Bulanan-PT-Pegadaian-(PERSERO) -- seojk 12-2013.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/SEOJK-tentang-Laporan-Bulanan-PT-Pegadaian-(PERSERO)/seojk%2012-2013.pdf,ojk-surat_edaran_ojk-12_seojk_05_2013-25112013-seojk_tentang_laporan_bulanan_pt_pegadaian_persero__seojk_12_2013_pdf.pdf,1475
SEOJK tentang Laporan Bulanan Perusahaan Penjaminan Kredit,https://www.ojk.go.id/id/regulasi/Pages/SEOJK-tentang-Laporan-Bulanan-Perusahaan-Penjaminan-Kredit.aspx,IKNB,"Asuransi,  Dana Pensiun,  Lembaga Pembiayaan,  Lembaga Jasa Keuangan Khusus,  Lembaga Keuangan Mikro",Surat Edaran OJK,11/SEOJK.05/2013,25 November 2013,SEOJK-tentang-Laporan-Bulanan-Perusahaan-Penjaminan-Kredit -- seojk 11-2013.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/SEOJK-tentang-Laporan-Bulanan-Perusahaan-Penjaminan-Kredit/seojk%2011-2013.pdf,ojk-surat_edaran_ojk-11_seojk_05_2013-25112013-seojk_tentang_laporan_bulanan_perusahaan_penjaminan_kredit_seojk_11_2013_pdf.pdf,1476
SEOJK tentang Laporan Bulanan Perusahaan Pembiayaan Sekunder Perumahan,https://www.ojk.go.id/id/regulasi/Pages/SEOJK-tentang-Laporan-Bulanan-Perusahaan-Pembiayaan-Sekunder-Perumahan.aspx,IKNB,Lembaga Pembiayaan,Surat Edaran OJK,10/SEOJK.05/2013,25 November 2013,SEOJK-tentang-Laporan-Bulanan-Perusahaan-Pembiayaan-Sekunder-Perumahan -- seojk 10-2013.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/SEOJK-tentang-Laporan-Bulanan-Perusahaan-Pembiayaan-Sekunder-Perumahan/seojk%2010-2013.pdf,ojk-surat_edaran_ojk-10_seojk_05_2013-25112013-seojk_tentang_laporan_bulanan_perusahaan_pembiayaan_sekunder_perumahan_seojk_10_2013_pdf.pdf,1477
SEOJK tentang Laporan Bulanan Lembaga Pembiayaan Ekspor Indonesia,https://www.ojk.go.id/id/regulasi/Pages/SEOJK-tentang-Laporan-Bulanan-Lembaga-Pembiayaan-Ekspor-Indonesia.aspx,IKNB,Lembaga Pembiayaan,Surat Edaran OJK,9/SEOJK.05/2013,25 November 2013,SEOJK-tentang-Laporan-Bulanan-Lembaga-Pembiayaan-Ekspor-Indonesia -- seojk 9-2013.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/SEOJK-tentang-Laporan-Bulanan-Lembaga-Pembiayaan-Ekspor-Indonesia/seojk%209-2013.pdf,ojk-surat_edaran_ojk-9_seojk_05_2013-25112013-seojk_tentang_laporan_bulanan_lembaga_pembiayaan_ekspor_indonesia_seojk_9_2013_pdf.pdf,1478
SEOJK tentang Laporan Bulanan Perusahaan Modal Ventura,https://www.ojk.go.id/id/regulasi/Pages/SEOJK-tentang-Laporan-Bulanan-Perusahaan-Modal-Ventura.aspx,IKNB,"Asuransi,  Dana Pensiun,  Lembaga Pembiayaan,  Lembaga Jasa Keuangan Khusus,  Lembaga Keuangan Mikro",Surat Edaran OJK,8/SEOJK.05/2013,25 November 2013,SEOJK-tentang-Laporan-Bulanan-Perusahaan-Modal-Ventura -- seojk 8-2013.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/SEOJK-tentang-Laporan-Bulanan-Perusahaan-Modal-Ventura/seojk%208-2013.pdf,ojk-surat_edaran_ojk-8_seojk_05_2013-25112013-seojk_tentang_laporan_bulanan_perusahaan_modal_ventura_seojk_8_2013_pdf.pdf,1479
SEOJK tentang Laporan Bulanan Perusahaan Pembiayaan Infrastruktur,https://www.ojk.go.id/id/regulasi/Pages/SEOJK-tentang-Laporan-Bulanan-Perusahaan-Pembiayaan-Infrastruktur.aspx,IKNB,Lembaga Pembiayaan,Surat Edaran OJK,7/SEOJK.05/2013,25 November 2013,SEOJK-tentang-Laporan-Bulanan-Perusahaan-Pembiayaan-Infrastruktur -- seojk 7-2013.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/SEOJK-tentang-Laporan-Bulanan-Perusahaan-Pembiayaan-Infrastruktur/seojk%207-2013.pdf,ojk-surat_edaran_ojk-7_seojk_05_2013-25112013-seojk_tentang_laporan_bulanan_perusahaan_pembiayaan_infrastruktur_seojk_7_2013_pdf.pdf,1480
SEOJK tentang Laporan Bulanan Perusahaan Pembiayaan,https://www.ojk.go.id/id/regulasi/Pages/SEOJK-tentang-Laporan-Bulanan-Perusahaan-Pembiayaan.aspx,IKNB,Lembaga Pembiayaan,Surat Edaran OJK,6/SEOJK.05/2013,25 November 2013,SEOJK-tentang-Laporan-Bulanan-Perusahaan-Pembiayaan -- seojk 6-2013.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/SEOJK-tentang-Laporan-Bulanan-Perusahaan-Pembiayaan/seojk%206-2013.pdf,ojk-surat_edaran_ojk-6_seojk_05_2013-25112013-seojk_tentang_laporan_bulanan_perusahaan_pembiayaan_seojk_6_2013_pdf.pdf,1481
SEOJK tentang Laporan Bulanan Dana Pensiun,https://www.ojk.go.id/id/regulasi/Pages/SEOJK-tentang-Laporan-Bulanan-Dana-Pensiun.aspx,IKNB,Dana Pensiun,Surat Edaran OJK,5/SEOJK.05/2013,25 November 2013,SEOJK-tentang-Laporan-Bulanan-Dana-Pensiun -- seojk 5-2013.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/SEOJK-tentang-Laporan-Bulanan-Dana-Pensiun/seojk%205-2013.pdf,ojk-surat_edaran_ojk-5_seojk_05_2013-25112013-seojk_tentang_laporan_bulanan_dana_pensiun_seojk_5_2013_pdf.pdf,1482
SEOJK tentang Laporan Bulanan Perusahaan Asuransi dan Perusahaan Reasuransi yang Menyelenggarakan Seluruh Usahanya dengan Prinsip Syariah dan Unit Syariah dari Perusahaan Asuransi dan Perusahaan Reasuransi,https://www.ojk.go.id/id/regulasi/Pages/SEOJK-tentang-Laporan-Bulanan-Perusahaan-Asuransi-dan-Perusahaan-Reasuransi-yang-Menyelenggarakan-Prinsip-dan-Unit-Syariah.aspx,IKNB,IKNB Syariah,Surat Edaran OJK,4/SEOJK.05/2013,25 November 2013,SEOJK-tentang-Laporan-Bulanan-Perusahaan-Asuransi-dan-Perusahaan-Reasuransi-yang-Menyelenggarakan-Prinsip-dan-Unit-Syariah -- seojk 4-2013.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/SEOJK-tentang-Laporan-Bulanan-Perusahaan-Asuransi-dan-Perusahaan-Reasuransi-yang-Menyelenggarakan-Prinsip-dan-Unit-Syariah/seojk%204-2013.pdf,ojk-surat_edaran_ojk-4_seojk_05_2013-25112013-seojk_tentang_laporan_bulanan_perusahaan_asuransi_dan_perusahaan_reasuransi_yang_menyelenggarakan_prinsip_dan_unit_syariah_seojk_4_2013_pdf.pdf,1483
SEOJK tentang Laporan Bulanan Perusahaan Asuransi dan Perusahaan Reasuransi,https://www.ojk.go.id/id/regulasi/Pages/SEOJK-tentang-Laporan-Bulanan-Perusahaan-Asuransi-dan-Perusahaan-Reasuransi.aspx,IKNB,Asuransi,Surat Edaran OJK,3/SEOJK.05/2013,25 November 2013,SEOJK-tentang-Laporan-Bulanan-Perusahaan-Asuransi-dan-Perusahaan-Reasuransi -- seojk 3-2013.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/SEOJK-tentang-Laporan-Bulanan-Perusahaan-Asuransi-dan-Perusahaan-Reasuransi/seojk%203-2013.pdf,ojk-surat_edaran_ojk-3_seojk_05_2013-25112013-seojk_tentang_laporan_bulanan_perusahaan_asuransi_dan_perusahaan_reasuransi_seojk_3_2013_pdf.pdf,1484
Perubahan atas Surat Edaran Bank Indonesia Nomor 14/36/DKBU tanggal 21 Desember 2012 perihal Uji Kemampuan dan Kepatutan (Fit and Proper Test) Bank Perkreditan Rakyat,https://www.ojk.go.id/id/regulasi/Pages/SEBI-perihal-Perubahan-atas-SEBI-Nomor-14-perihal-Uji-Kemampuan-dan-Kepatutan-(Fit-and-Proper-Test)-BPR.aspx,Perbankan,BPR,SEBI,No.15/45/DPNP,18 November 2013,SEBI-perihal-Perubahan-atas-SEBI-Nomor-14-perihal-Uji-Kemampuan-dan-Kepatutan-(Fit-and-Proper-Test)-BPR -- SEBI 154413.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/SEBI-perihal-Perubahan-atas-SEBI-Nomor-14-perihal-Uji-Kemampuan-dan-Kepatutan-(Fit-and-Proper-Test)-BPR/SEBI%20154413.pdf,ojk-sebi-no_15_45_dpnp-18112013-sebi_perihal_perubahan_atas_sebi_nomor_14_perihal_uji_kemampuan_dan_kepatutan_fit_and_proper_test_bpr_sebi_154413_pdf.pdf,1485
Surat Edaran Bank Indonesia tentang Fasilitas Pendanaan Jangka Pendek Syariah Bagi Bank Umum Syariah,https://www.ojk.go.id/id/regulasi/Pages/SEBI-Syariah-tentang-Fasilitas-Pendanaan-Jangka-Pendek-Syariah-Bagi-Bank-Umum-Syariah.aspx,"Perbankan,  Syariah","Bank Umum,  Perbankan Syariah",SEBI,15/44/DPbS,22 Oktober 2013,SEBI-Syariah-tentang-Fasilitas-Pendanaan-Jangka-Pendek-Syariah-Bagi-Bank-Umum-Syariah -- 428.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/SEBI-Syariah-tentang-Fasilitas-Pendanaan-Jangka-Pendek-Syariah-Bagi-Bank-Umum-Syariah/428.pdf,ojk-sebi-15_44_dpbs-22102013-sebi_syariah_tentang_fasilitas_pendanaan_jangka_pendek_syariah_bagi_bank_umum_syariah_428_pdf.pdf,1486
Surat Edaran Bank Indonesia perihal Fasilitas Pendanaan Jangka Pendek Syariah bagi Bank Umum Syariah,https://www.ojk.go.id/id/regulasi/Pages/SEBI-perihal-Fasilitas-Pendanaan-Jangka-Pendek-Syariah-bagi-Bank-Umum-Syariah.aspx,Perbankan,"BPR,  Perbankan Syariah",SEBI,15/44/DPbS,22 Oktober 2013,SEBI-perihal-Fasilitas-Pendanaan-Jangka-Pendek-Syariah-bagi-Bank-Umum-Syariah -- SEBI 154413.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/SEBI-perihal-Fasilitas-Pendanaan-Jangka-Pendek-Syariah-bagi-Bank-Umum-Syariah/SEBI%20154413.pdf,ojk-sebi-15_44_dpbs-22102013-sebi_perihal_fasilitas_pendanaan_jangka_pendek_syariah_bagi_bank_umum_syariah_sebi_154413_pdf.pdf,1487
Surat Edaran Bank Indonesia perihal Perubahan SEBI Nomor 15/29/DKBU Tanggal 31 Juli 2013 perihal Laporan Tahunan dan Laporan Keuangan Publikasi Bank Perkreditan Rakyat,https://www.ojk.go.id/id/regulasi/Pages/SEBI-perihal-Perubahan-SEBI-Nomor-1529DKBU-Tanggal-31-Juli-2013-perihal-Laporan-Tahunan-dan-Laporan-Keuangan-Publikasi-BPR.aspx,Perbankan,BPR,SEBI,15/43/DPNP,21 Oktober 2013,SEBI-perihal-Perubahan-SEBI-Nomor-1529DKBU-Tanggal-31-Juli-2013-perihal-Laporan-Tahunan-dan-Laporan-Keuangan-Publikasi-BPR -- SEBI 1543DPNP.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/SEBI-perihal-Perubahan-SEBI-Nomor-1529DKBU-Tanggal-31-Juli-2013-perihal-Laporan-Tahunan-dan-Laporan-Keuangan-Publikasi-BPR/SEBI%201543DPNP.pdf,ojk-sebi-15_43_dpnp-21102013-sebi_perihal_perubahan_sebi_nomor_1529dkbu_tanggal_31_juli_2013_perihal_laporan_tahunan_dan_laporan_keuangan_publikasi_bpr_sebi_1543dpnp_pdf.pdf,1488
Surat Edaran Bank Indonesia perihal Perhitungan Gito Wajib Minimum Sekunder dan Giro Wajib Minimum Berdasarkan Loan to Deposit Ratio dalam Rupiah,https://www.ojk.go.id/id/regulasi/Pages/SEBI-perihal-Perhitungan-Gito-Wajib-Minimum-Sekunder-dan-Giro-Wajib-Minimum-Berdasarkan-Loan-to-Deposit-Ratio-dalam-Rupiah.aspx,Perbankan,Bank Umum,SEBI,15/41/DKMP,1 Oktober 2013,SEBI-perihal-Perhitungan-Gito-Wajib-Minimum-Sekunder-dan-Giro-Wajib-Minimum-Berdasarkan-Loan-to-Deposit-Ratio-dalam-Rupiah -- SEBI 154113.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/SEBI-perihal-Perhitungan-Gito-Wajib-Minimum-Sekunder-dan-Giro-Wajib-Minimum-Berdasarkan-Loan-to-Deposit-Ratio-dalam-Rupiah/SEBI%20154113.pdf,ojk-sebi-15_41_dkmp-01102013-sebi_perihal_perhitungan_gito_wajib_minimum_sekunder_dan_giro_wajib_minimum_berdasarkan_loan_to_deposit_ratio_dalam_rupiah_sebi_154113_pdf.pdf,1489
